metID,mets,metNames,metFormulas,metCharges,metSEEDID,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metSmiles,b,csense
cpdAGORA2755,M02989[c],"Thiopurine",C5H4N4S,0,NaN,D04931,HMDB0015167,CHEBI:2208,667490,,0,E
cpdAGORA2756,dpornsdtp[c],"2-Deoxyribonucleoside triphosphate",C5H9O12P3R,-3,cpd02627,C04283,NaN,NaN,NaN,,0,E
cpdAGORA2757,hdn5ppnt[c],"Hydantoin-5-propionate",C6H7N2O4,-1,cpd03299,C05565,HMDB0001212,CHEBI:28297,782,,0,E
cpdAGORA2758,pxthn[c],"Paraxanthine",C7H8N4O2,0,cpd09576,C13747,HMDB0001860,CHEBI:25858,4687,,0,E
cpdAGORA2759,rnsdtp[c],"Ribonucleoside triphosphate",C5H9O13P3R,-3,cpd02379,C03802,NaN,CHEBI:17972,NaN,,0,E
cpdAGORA2760,sel[e],"selenate",O4Se,-2,NaN,C05697,HMDB0062761,CHEBI:18170,26473,,0,E
cpdAGORA2761,sel[p],"selenate",O4Se,-2,NaN,C05697,HMDB0062761,CHEBI:18170,26473,,0,E
cpdAGORA2762,selni[e],"selenite",SeO3,-2,NaN,D05814,HMDB0011119,NaN,1091,,0,E
cpdAGORA2763,selni[p],"selenite",SeO3,-2,NaN,D05814,HMDB0011119,NaN,1091,,0,E
cpdAGORA2764,2mmal[c],"(R)-2-Methylmalate",C5H6O5,-2,cpd01700,C02612,NaN,CHEBI:15586,5460281,,0,E
cpdAGORA2765,crncoa[c],"L-Carnitinyl-CoA",C28H46N8O18P3S,-3,cpd15440,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2766,ctbtcoa[c],"crotonobetainyl-CoA",C28H44N8O17P3S,-3,cpd15441,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2767,cytd[e],"Cytidine",C9H13N3O5,0,cpd00367,C00475,HMDB0000089,CHEBI:17562,6175,,0,E
cpdAGORA2768,M02469[c],"Methaneselenol",CH4Se,0,NaN,C05703,HMDB0060488,CHEBI:64685,440764,,0,E
cpdAGORA2769,selmeth[c],"selenomethionine",C5H11NO2Se,0,cpd03163,C05335,HMDB0003966,CHEBI:30021,15103,,0,E
cpdAGORA2770,tag1p_D[c],"D-Tagatose 1-phosphate",C6H11O9P,-2,NaN,NaN,NaN,NaN,6101730,,0,E
cpdAGORA2771,tagat_D[c],"D-tagatose",C6H12O6,0,cpd00589,C00795,HMDB0003418,CHEBI:49092,92092,,0,E
cpdAGORA2772,tagat_D[e],"D-tagatose",C6H12O6,0,cpd00589,C00795,HMDB0003418,CHEBI:49092,92092,,0,E
cpdAGORA2773,decdp[c],"all trans Decaprenyl diphosphate",C50H81O7P2,-3,cpd02746,C17432,NaN,CHEBI:60721,25245574,,0,E
cpdAGORA2774,gsn[e],"Guanosine",C10H13N5O5,0,cpd00311,C00387,HMDB0000133,CHEBI:16750,6802,,0,E
cpdAGORA2775,lanost[e],"lanosterol",C30H50O,0,cpd01188,C01724,HMDB0001251,CHEBI:16521,246983,,0,E
cpdAGORA2776,dxyl[c],"1-deoxy-D-xylulose",C5H10O4,0,cpd03738,C06257,NaN,CHEBI:28354,9548569,,0,E
cpdAGORA2777,g3ps[c],"Glycerophosphoserine",C6H13NO8P,-1,cpd15468,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2778,murein4p4p[c],"two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)",C74H114N14O40,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2779,murein4px4p4p[c],"three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (mid... <Preview truncated at 128 characters>",C111H169N21O59,-6,cpd15507,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2780,murein4px4p[c],"two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)",C74H112N14O39,-4,cpd15506,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2781,murein4px4px4p[c],"three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapepti... <Preview truncated at 128 characters>",C111H167N21O58,-6,cpd15508,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2782,murein5p4p[c],"two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)",C77H119N15O41,-4,cpd15510,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2783,murein5px4p[c],"two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",C77H117N15O40,-4,cpd15514,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2784,seasmet[c],"Se-Adenosylselenomethionine",C15H23N6O5Se,1,cpd03392,C05691,HMDB0011118,CHEBI:1,24892761,,0,E
cpdAGORA2785,tdecoa[c],"Tetradecenoyl-CoA (n-C14:1CoA)",C35H56N7O17P3S,-4,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2786,xylan[e],"Oat spelt xylan",C2640H4226O2113,0,NaN,G00279,HMDB00098,CHEBI:53455,135191,,0,E
cpdAGORA2787,26do6ph3e[c],"2,6-Dioxo-6-phenylhexa-3-enoate",C12H9O4,-1,cpd00935,C01273,NaN,CHEBI:17820,NaN,,0,E
cpdAGORA2788,26do6phexnt[c],"2,6-Dioxo-6-phenylhexanoate",C12H11O4,-1,cpd02350,C03750,NaN,CHEBI:15707,21145055,,0,E
cpdAGORA2789,2hbiphe[c],"2-Hydroxybiphenyl",C12H10O,0,cpd01642,C02499,HMDB32582,CHEBI:17043,7017,,0,E
cpdAGORA2790,M02127[c],"Histone-L-Lysine",C7H13N3O2R2,0,NaN,C02415,NaN,CHEBI:5738,NaN,,0,E
cpdAGORA2791,M02128[c],"Histone-N6-Acetyl-L-Lysine",C9H15N3O3R2,0,NaN,C01997,NaN,NaN,NaN,,0,E
cpdAGORA2792,M03087[c],"tRNA-Uridine",C9H13N2O9P(C5H8O6PR)n(C5H8O6PR)n,0,NaN,C00868,NaN,NaN,NaN,,0,E
cpdAGORA2793,M03160[c],"N-Acetylneuraminyl-Galactosylceramide",C36H63N2O16R,0,NaN,C06128,NaN,CHEBI:27499,NaN,,0,E
cpdAGORA2794,amuco[c],"2-aminomuconate(2-)",C6H6NO4,-1,cpd01496,C02220,HMDB0001241,CHEBI:189697,5280499,,0,E
cpdAGORA2795,blarab1p[c],"beta-L-Arabinose 1-phosphate",C5H10O8P,-1,cpd02428,C03906,HMDB12195,CHEBI:15807,440160,,0,E
cpdAGORA2796,cmp2amep[c],"CMP-2-aminoethylphosphonate",C11H19N4O10P2,-1,cpd03379,C05673,HMDB0060067,CHEBI:3276,440754,,0,E
cpdAGORA2797,cnn[c],"Coniine",C8H17N,0,cpd03933,C06523,HMDB30285,CHEBI:127791,9985,,0,E
cpdAGORA2798,dgal6p[c],"6-Phospho-D-galactose",C6H11O9P,-2,cpd00818,C01113,NaN,CHEBI:17733,NaN,,0,E
cpdAGORA2799,galside_hs[c],"D-galactosyl-N-acylsphingosine",C24H46NO7FULLRCO,0,NaN,C02686,HMDB0010708,CHEBI:176270,53480652,,0,E
cpdAGORA2800,gbrln2bglsd[c],"Gibberellin 2-O-beta-D-glucoside",C25H31O11,-1,cpd02518,C04070,NaN,CHEBI:52076,52921570,,0,E
cpdAGORA2801,gbrln3[c],"Gibberellin 3",C19H21O6,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2802,gcncn[c],"gamma-Coniceine",C8H16N,1,cpd07027,C10138,NaN,CHEBI:10561,442632,,0,E
cpdAGORA2803,hphebafn[c],"2-(2-Hydroxyphenyl)benzenesulfinate",C12H9O3S,-1,cpd04126,C06742,NaN,CHEBI:44576,441161,,0,E
cpdAGORA2804,ldambtnt[c],"L-2,4-Diaminobutanoate",C4H11N2O2,1,cpd02095,C03283,HMDB0006284,CHEBI:48950,134490,,0,E
cpdAGORA2805,mtethnpn[c],"5,10-Methylenetetrahydromethanopterin",C31H42N6O16P,-3,cpd02679,C04377,HMDB0060401,CHEBI:16568,440314,,0,E
cpdAGORA2806,mtth4mpt[c],"5,10-Methenyl-5,6,7,8-tetrahydromethanopterin",C31H41N6O16P,-2,cpd02655,C04330,HMDB0000216,CHEBI:18357,6982,[H][C@]12[C@H](C)Nc3nc(N)[nH]c(=O)c3[N+]1=CN([C@@H]2C)c1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(O)(=O)O[C@@H](CCC(O)=O)C... <Preview truncated at 128 characters>,0,E
cpdAGORA2807,ngadabut[c],"N-gamma-Acetyldiaminobutyrate",C6H12N2O3,0,cpd03862,C06442,NaN,CHEBI:7351,NaN,,0,E
cpdAGORA2808,pnadprda[c],"Peptide N-(ADP-D-ribosyl)diphthamide",C29H42N11O16P2R2,-1,cpd12522,C04339,NaN,NaN,NaN,,0,E
cpdAGORA2809,sdplgal[c],"GDP-L-galactose",C16H23N5O16P2,-2,cpd01536,C02280,NaN,CHEBI:18038,439695,,0,E
cpdAGORA2810,thmtp[c],"thiamine(1+) triphosphate(4-)",C12H16N4O10P3S,-3,NaN,C03028,HMDB0001512,CHEBI:9534,511,,0,E
cpdAGORA2811,tmphp[c],"Trimetaphosphate",O9P3,-3,cpd01622,C02466,NaN,CHEBI:16517,NaN,,0,E
cpdAGORA2812,trna3acpu[c],"tRNA 3-(3-amino-3-carboxypropyl)-uridine",C23H32N3O23P3R2,-4,cpd12564,C04510,NaN,NaN,NaN,,0,E
cpdAGORA2813,dad_2[e],"2-deoxyadenosine",C10H13N5O3,0,cpd00438,C00559,HMDB0000101,CHEBI:17256,13730,,0,E
cpdAGORA2814,uri[e],"Uridine",C9H12N2O6,0,cpd00249,C00299,HMDB0000296,CHEBI:16704,6029,,0,E
cpdAGORA2815,ahcys[e],"S-Adenosyl-L-homocysteine",C14H20N6O5S,0,cpd00019,C00021,HMDB00939,CHEBI:16680,439155,,0,E
cpdAGORA2816,chor[e],"chorismate",C10H8O6,-2,cpd00216,C00251,HMDB0012199,CHEBI:17333,12039,,0,E
cpdAGORA2817,thym[e],"Thymine",C5H6N2O2,0,cpd00151,C00178,HMDB0000262,CHEBI:17821,1135,,0,E
cpdAGORA2818,bbtcoa[c],"gamma-butyrobetainyl-CoA",C28H46N8O17P3S,-3,cpd15412,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2819,estrone[c],"estrone",C18H22O2,0,cpd00362,C00468,HMDB0000145,CHEBI:17263,5870,,0,E
cpdAGORA2820,estrones[c],"estrone 3-sulfate(1-)",C18H21O5S,-1,cpd01669,C02538,HMDB0001425,CHEBI:17474,3001028,,0,E
cpdAGORA2821,sucbz[e],"o-Succinylbenzoate",C11H8O5,-2,cpd01772,C02730,NaN,CHEBI:18325,5459922,,0,E
cpdAGORA2822,dna5mtc[c],"DNA 5-methylcytosine",C11H19O8PR2,0,cpd12223,C02967,NaN,NaN,NaN,,0,E
cpdAGORA2823,dnacsn[c],"DNA cytosine",C10H17O8PR2,0,cpd11763,C00856,NaN,NaN,NaN,,0,E
cpdAGORA2824,fuc_L[e],"L-fucose",C6H12O5,0,cpd00751,C01019,HMDB0000174,CHEBI:42548,17106,,0,E
cpdAGORA2825,fuc_L[p],"L-fucose",C6H12O5,0,cpd00751,C01019,HMDB0000174,CHEBI:42548,17106,,0,E
cpdAGORA2826,thmmp[e],"Thiamin monophosphate",C12H16N4O4PS,-1,cpd00793,C01081,HMDB0002666,CHEBI:9533,3382778,,0,E
cpdAGORA2827,thmmp[p],"Thiamin monophosphate",C12H16N4O4PS,-1,cpd00793,C01081,HMDB0002666,CHEBI:9533,3382778,,0,E
cpdAGORA2828,actn_R[e],"(R)-Acetoin",C4H8O2,0,cpd00361,C00466,HMDB0003243,CHEBI:15688,179,,0,E
cpdAGORA2829,diact[c],"Diacetyl",C4H6O2,0,NaN,C00741,HMDB0003407,CHEBI:16583,650,,0,E
cpdAGORA2830,diact[e],"Diacetyl",C4H6O2,0,NaN,C00741,HMDB0003407,CHEBI:16583,650,,0,E
cpdAGORA2831,lac6p[c],"Lactose 6-phosphate",C12H21O14P,-2,cpd03194,C05396,HMDB0006789,CHEBI:28339,440654,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O,0,E
cpdAGORA2832,r406[c],"R406",C22H23FN6O5,0,NaN,D09347,NaN,NaN,11671467,,0,E
cpdAGORA2833,r788[c],"R788 (Fostamatinib)",C23H25FN6O9P,-1,NaN,NaN,NaN,NaN,11671467,,0,E
cpdAGORA2834,2ac1asngpc[c],"2-Acetyl-1-alkyl-sn-glycero-3-phosphocholine",C10H21NO7PR,0,cpd02803,C04598,HMDB11148,CHEBI:36707,16759362,,0,E
cpdAGORA2835,2hc[c],"2-Hydroxy carboxylate",C2H2O3R,-1,cpd12221,C02929,NaN,CHEBI:52618,NaN,,0,E
cpdAGORA2836,4imidzln[c],"4-Imidazolone",C3H3N2O,-1,cpd03703,C06195,NaN,CHEBI:28470,NaN,,0,E
cpdAGORA2837,5a2opntn[c],"5-amino-2-oxopentanoic acid",C5H9NO3,0,NaN,C01110,HMDB0006272,CHEBI:49268,439402,,0,E
cpdAGORA2838,6ahnt[c],"6-Aminohexanoate",C6H13NO2,0,cpd01588,C02378,HMDB0001901,CHEBI:16586,564,,0,E
cpdAGORA2839,C03372[c],"1-acylglycerone 3-phosphate(2-)",C4H4O7PR,-2,NaN,C03372,HMDB0011750,CHEBI:15835,6857386,,0,E
cpdAGORA2840,C03820[c],"1-Alkyl-2-acetyl-sn-glycerol",C5H9O4R,0,NaN,C03820,HMDB0000216,CHEBI:18357,439260,,0,E
cpdAGORA2841,HC00664[c],"D-tagatofuranose 6-phosphate(2-)",C6H11O9P,-2,NaN,C01097,HMDB0006873,CHEBI:4251,439396,,0,E
cpdAGORA2842,HC01180[c],"D-tagatofuranose 1,6-bisphosphate(4-)",C6H10O12P2,-4,NaN,C03785,HMDB0006872,CHEBI:4250,440117,,0,E
cpdAGORA2843,agalrnt[c],"Digalacturonate",C12H16O13,-2,cpd01532,C02273,NaN,CHEBI:141006,6857565,,0,E
cpdAGORA2844,ak2gchol_hs[c],"1-alkyl 2-acylglycerol 3-phosphocholine",C10H20O5NPFULLRFULLR2CO,0,cpd12678,C05212,NaN,CHEBI:36702,NaN,,0,E
cpdAGORA2845,epcplctm[c],"epsilon-Caprolactam",C6H11NO,0,cpd03997,C06593,NaN,CHEBI:28579,7768,,0,E
cpdAGORA2846,frmdylgly[c],"N-Formimidoylglycine",C3H6N2O2,0,cpd01762,C02718,NaN,CHEBI:18415,NaN,,0,E
cpdAGORA2847,gthncoa[c],"CoA-glutathione",C31H47N10O22P3S2,-4,cpd00682,C00920,NaN,CHEBI:17586,46873828,,0,E
cpdAGORA2848,imidznact[c],"Imidazolone acetate",C5H5N2O3,-1,cpd03055,C05133,NaN,CHEBI:27850,NaN,,0,E
cpdAGORA2849,mi1346p[c],"myo-inositol 1,3,4,6-tetrakisphosphate(8-)",C6H8O18P4,-8,cpd02729,C04477,HMDB0001187,CHEBI:16155,NaN,,0,E
cpdAGORA2850,moaa[c],"Methyloxaloacetate",C5H4O5,-2,cpd03591,C06030,NaN,CHEBI:6885,NaN,,0,E
cpdAGORA2851,nfmnlasp[c],"N-Formimino-L-aspartate",C5H7N2O4,-1,cpd02154,C03409,NaN,CHEBI:48427,440000,,0,E
cpdAGORA2852,rvcian[c],"(R)-Vicianin",C19H25NO10,0,cpd01287,C01870,NaN,CHEBI:16358,NaN,,0,E
cpdAGORA2853,s2hagth[c],"S-(2-Hydroxyacyl)glutathione",C12H16N3O8RS,-2,cpd12422,C03899,NaN,CHEBI:17491,NaN,,0,E
cpdAGORA2854,sectrna[c],"L-Selenocysteinyl-tRNA(Sec)",C3H6NOSeR,1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2855,sertrna(sec)[c],"L-Seryl-tRNA(Sec)",C3H6NO2R,1,cpd15565,C06481,NaN,CHEBI:13170,NaN,,0,E
cpdAGORA2856,strptm6p[c],"Streptomycin 6-phosphate",C21H42N7O15P,2,cpd00838,C01138,NaN,CHEBI:16479,NaN,,0,E
cpdAGORA2857,strptm[c],"Streptomycin",C21H42N7O12,3,cpd00328,C00413,HMDB15214,CHEBI:17076,19649,,0,E
cpdAGORA2858,vcnse[c],"Vicianose",C11H20O10,0,cpd01142,C01625,NaN,CHEBI:16177,439537,,0,E
cpdAGORA2859,1hibup_S[c],"1-hydroxy S-ibuprofen",C13H17O3,-1,NaN,NaN,NaN,NaN,45117195,,0,E
cpdAGORA2860,1hibup_S[e],"1-hydroxy S-ibuprofen",C13H17O3,-1,NaN,NaN,NaN,NaN,45117195,,0,E
cpdAGORA2861,1hibupglu_S[c],"1-hydroxy S-ibuprofen-glucuronide",C19H25O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2862,1hibupglu_S[e],"1-hydroxy S-ibuprofen-glucuronide",C19H25O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2863,1hmdgluc[c],"1-OH-midazolam-glucuronide",C24H20ClFN3O7,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2864,1hmdgluc[e],"1-OH-midazolam-glucuronide",C24H20ClFN3O7,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2865,1ohmdz[c],"1-OH-midazolam",C18H13ClFN3O,0,NaN,NaN,HMDB0061089,NaN,107917,,0,E
cpdAGORA2866,1ohmdz[e],"1-OH-midazolam",C18H13ClFN3O,0,NaN,NaN,HMDB0061089,NaN,107917,,0,E
cpdAGORA2867,2hatvacid[c],"2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid",C33H34FN2O6,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2868,2hatvacid[e],"2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid",C33H34FN2O6,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2869,2hatvacidgluc[c],"2-hydroxy-atorvastatin-acyl-glucuronide",C39H42FN2O12,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2870,2hatvacidgluc[e],"2-hydroxy-atorvastatin-acyl-glucuronide",C39H42FN2O12,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2871,2hatvlac[c],"2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone",C33H33FN2O5,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2872,2hatvlac[e],"2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone",C33H33FN2O5,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2873,2hatvlacgluc[c],"2-hydroxy-atorvastatin-lactone-glucuronide",C39H40FN2O11,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2874,2hatvlacgluc[e],"2-hydroxy-atorvastatin-lactone-glucuronide",C39H40FN2O11,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2875,2hibup_S[c],"2-hydroxy-S-ibuprofen",C13H17O3,-1,NaN,NaN,HMDB0060920,CHEBI:133197,10443535,,0,E
cpdAGORA2876,2hibup_S[e],"2-hydroxy-S-ibuprofen",C13H17O3,-1,NaN,NaN,HMDB0060920,CHEBI:133197,10443535,,0,E
cpdAGORA2877,2hibupglu_S[c],"2-hydroxy S-ibuprofen-glucuronide",C19H25O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2878,2hibupglu_S[e],"2-hydroxy S-ibuprofen-glucuronide",C19H25O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2879,2oh_cbz[c],"2-Hydroxycarbamazepine",C15H12N2O2,0,NaN,C16601,HMDB0060651,CHEBI:80596,129274,,0,E
cpdAGORA2880,2oh_cbz[e],"2-Hydroxycarbamazepine",C15H12N2O2,0,NaN,C16601,HMDB0060651,CHEBI:80596,129274,,0,E
cpdAGORA2881,2oh_cbz_glc[c],"2-Hydroxy Carbamazepine Glucuronide",C21H19N2O8,-1,NaN,NaN,NaN,NaN,71748920,,0,E
cpdAGORA2882,2oh_cbz_glc[e],"2-Hydroxy Carbamazepine Glucuronide",C21H19N2O8,-1,NaN,NaN,NaN,NaN,71748920,,0,E
cpdAGORA2883,2oh_mtz[c],"2-Hydroxymetronidazole",C6H9N3O4,0,NaN,NaN,NaN,NaN,121858,,0,E
cpdAGORA2884,2oh_mtz[e],"2-Hydroxymetronidazole",C6H9N3O4,0,NaN,NaN,NaN,NaN,121858,,0,E
cpdAGORA2885,2oh_mtz_glc[c],"2-Hydroxymetronidazole Glucuronide",C12H16N3O10,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2886,2oh_mtz_glc[e],"2-Hydroxymetronidazole Glucuronide",C12H16N3O10,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2887,3hibup_S[c],"3-hydroxy S-ibuprofen",C13H17O3,-1,NaN,NaN,NaN,NaN,182443,,0,E
cpdAGORA2888,3hibup_S[e],"3-hydroxy S-ibuprofen",C13H17O3,-1,NaN,NaN,NaN,NaN,182443,,0,E
cpdAGORA2889,3hibupglu_S[c],"3-hydroxy S-ibuprofen-glucuronide",C19H25O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2890,3hibupglu_S[e],"3-hydroxy S-ibuprofen-glucuronide",C19H25O9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2891,3meacmp[c],"3-methoxy-acetaminophen",C9H11NO3,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2892,3meacmp[e],"3-methoxy-acetaminophen",C9H11NO3,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2893,3oh_cbz[c],"3-Hydroxycarbamazepine",C15H12N2O2,0,NaN,C16602,HMDB60653,CHEBI:80597,135290,,0,E
cpdAGORA2894,3oh_cbz[e],"3-Hydroxycarbamazepine",C15H12N2O2,0,NaN,C16602,HMDB60653,CHEBI:80597,135290,,0,E
cpdAGORA2895,3oh_cbz_glc[c],"3-Hydroxy Carbamazepine Glucuronide",C21H19N2O8,-1,NaN,NaN,NaN,NaN,71748921,,0,E
cpdAGORA2896,3oh_cbz_glc[e],"3-Hydroxy Carbamazepine Glucuronide",C21H19N2O8,-1,NaN,NaN,NaN,NaN,71748921,,0,E
cpdAGORA2897,3oh_dlor[c],"3-Hydroxydesloratadine",C19H19ClN2O,0,NaN,NaN,NaN,NaN,10359050,,0,E
cpdAGORA2898,3oh_dlor[e],"3-Hydroxydesloratadine",C19H19ClN2O,0,NaN,NaN,NaN,NaN,10359050,,0,E
cpdAGORA2899,3oh_dlor_glc[c],"3-Hydroxydesloratadine Glucuronide",C25H26ClN2O7,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2900,3oh_dlor_glc[e],"3-Hydroxydesloratadine Glucuronide",C25H26ClN2O7,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2901,3oh_mdea[c],"3-Hydroxy N-Desethylamiodarone (3-Hydroxy_MDEA) (M8)",C23H26I2NO4,1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2902,3oh_mdea[e],"3-Hydroxy N-Desethylamiodarone (3-Hydroxy_MDEA) (M8)",C23H26I2NO4,1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2903,3oh_mdea_glc[c],"3-Hydroxy N-Desethylamiodarone Glucuronide (3-Hydroxy_MDEA_Glc) (M15)",C29H33I2NO10,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2904,3oh_mdea_glc[e],"3-Hydroxy N-Desethylamiodarone Glucuronide (3-Hydroxy_MDEA_Glc) (M15)",C29H33I2NO10,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2905,3oh_mxn[c],"3-Hydroxymorphinan",C16H22NO,1,NaN,NaN,NaN,NaN,5463854,,0,E
cpdAGORA2906,3oh_mxn[e],"3-Hydroxymorphinan",C16H22NO,1,NaN,NaN,NaN,NaN,5463854,,0,E
cpdAGORA2907,3oh_mxn_glc[c],"3-Hydroxymorphinan O-Glucuronide",C22H29NO7,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2908,3oh_mxn_glc[e],"3-Hydroxymorphinan O-Glucuronide",C22H29NO7,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2909,4dh_tpno[c],"4-Dehydroxytempol",C9H17NO,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2910,4dh_tpno[e],"4-Dehydroxytempol",C9H17NO,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2911,4dh_tpno_1glc[c],"4-Dehydroxytempol 1-O-Glucuronide",C15H25NO7,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2912,4dh_tpno_1glc[e],"4-Dehydroxytempol 1-O-Glucuronide",C15H25NO7,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2913,4hmdgluc[c],"4-OH-midazolam-glucuronide",C24H20ClFN3O7,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2914,4hmdgluc[e],"4-OH-midazolam-glucuronide",C24H20ClFN3O7,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2915,4oh_dcf[c],"4-Hydroxydiclofenac",C14H10Cl2NO3,-1,NaN,NaN,NaN,NaN,116545,,0,E
cpdAGORA2916,4oh_dcf[e],"4-Hydroxydiclofenac",C14H10Cl2NO3,-1,NaN,NaN,NaN,NaN,116545,,0,E
cpdAGORA2917,4oh_dcf_glc[c],"4-Hydroxydiclofenac Glucuronide",C20H18Cl2NO9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2918,4oh_dcf_glc[e],"4-Hydroxydiclofenac Glucuronide",C20H18Cl2NO9,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2919,4oh_kp[c],"4-Hydroxybenzyl Ketoprofen",C16H13O4,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2920,4oh_kp[e],"4-Hydroxybenzyl Ketoprofen",C16H13O4,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2921,4oh_kp_glc[c],"4-Hydroxybenzyl Ketoprofen Glucuronide",C22H21O10,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2922,4oh_kp_glc[e],"4-Hydroxybenzyl Ketoprofen Glucuronide",C22H21O10,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2923,4oh_levole[c],"4-Hydroxy Levamisole (M1)",C11H12N2OS,0,NaN,NaN,NaN,NaN,125758,,0,E
cpdAGORA2924,4oh_levole[e],"4-Hydroxy Levamisole (M1)",C11H12N2OS,0,NaN,NaN,NaN,NaN,125758,,0,E
cpdAGORA2925,4oh_levole_glc[c],"4-Hydroxy Levamisole Glucuronide",C17H19N2O7S,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2926,4oh_levole_glc[e],"4-Hydroxy Levamisole Glucuronide",C17H19N2O7S,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2927,4oh_meth[c],"4-Hydroxymethamphetamine",C10H16NO,1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2928,4oh_meth[e],"4-Hydroxymethamphetamine",C10H16NO,1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA2929,4oh_meth_glc[c],"4-Hydroxymethamphetamine Glucuronide",C16H24NO7,1,NaN,NaN,NaN,NaN,NaN,,0,E
