mets,metNames,metID,metFormulas,metCharges,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metInChIString,metSmiles,metAliases,metSource,b,csense
"acg5p[c]","N-acetyl-L-gamma-glutamyl phosphate(3-)",cpd02552,C7H9NO8P,-3,C04133,HMDB06456,16878,440236,"InChI=1S/C7H12NO8P/c1-4(9)8-5(7(11)12)2-3-6(10)16-17(13,14)15/h5H,2-3H2,1H3,(H,8,9)(H,11,12)(H2,13,14,15)/p-3/t5-/m0/s1",02/07/2014,"Name: N-Acetyl-L-glutamate 5-phosphate; N-Acetyl-L-glutamyl 5-phosphate; N-acetyl-5-glutamyl phosphate; N-acetyl-L-glutamate-5-phosphate; N-acetyl-glutamyl-P; N-acetyl-glutamyl-phosphate; N-acetylglutamyl-P; N-acetylglutamyl-phosphate; n-acetylglutamyl-phosphate|AraCyc: N-ACETYL-GLUTAMYL-P|BiGG: acg5p|BrachyCyc: N-ACETYL-GLUTAMYL-P|KEGG: C04133|MetaCyc: N-ACETYL-GLUTAMYL-P",Primary Database,0,E
"acg5sa[c]","2-acetamido-5-oxopentanoate",cpd00918,C7H10NO4,-1,C01250,HMDB06488,16319,192878,"InChI=1S/C7H11NO4/c1-5(10)8-6(7(11)12)3-2-4-9/h4,6H,2-3H2,1H3,(H,8,10)(H,11,12)/p-1/t6-/m0/s1",02/07/2014,"Name: 2-Acetamido-5-oxopentanoate; 2-acetamido-5-oxopentanoate; N-Acetyl-L-glutamate 5-semialdehyde; N-acetyl-L-glutamate 5-semialdehyde; N-acetyl-L-glutamate semialdehyde; N-acetyl-L-glutamate-5-semialdehyde; N-acetylglutamate gamma-semialdehyde; N-acetylglutamate semialdehyde|AraCyc: CPD-469|BiGG: acg5sa|BrachyCyc: CPD-469|KEGG: C01250|MetaCyc: CPD-469",Primary Database,0,E
"acon_C[c]","cis-Aconitate",cpd00331,C6H3O6,-3,,,,,"",02/07/2014,"Name: (Z)-prop-1-ene-1,2,3-tricarboxylate; cis-Aconitate; cis-Aconitic acid; cis-aconitate; cis-aconitic acid|AraCyc: CIS-ACONITATE|BiGG: acon_C|BrachyCyc: CIS-ACONITATE|KEGG: C00417|MetaCyc: CIS-ACONITATE",Primary Database,0,E
"adcobdam[c]","Adenosyl cobyrinate diamide",cpd03916,C55H68CoN11O15,-4,C06506,,,,"",02/07/2014,"Name: Adenosyl cobyrinate a,c diamide; Adenosyl cobyrinate diamide; Adenosylcob(III)yrinic acid a,c-diamide; Adenosylcobyrinic acid a,c-diamide; aAdenosylcobyrinic acid a,c-diamide; adenosyl cobyrinate diamide; adenosyl-cob(III)yrinate a,c-diamide; adenosyl-cobyrinate a,c-diamide; adenosyl-cobyrinic acid a,c-diamide; adenosylcob(III)yrinic acid a,c-diamide|BiGG: adcobdam|ChlamyCyc: CPD-690|KEGG: C06506|MetaCyc: CPD-690|RiceCyc: CPD-690",Primary Database,0,E
"adhlam[c]","S-Acetyldihydrolipoamide",cpd00836,C10H19NO2S2,0,,,,,"",02/07/2014,"Name: 6-S-Acetyldihydrolipoamide; S-Acetyldihydrolipoamide; S-acetyldihydrolipoamide|AraCyc: S-ACETYLDIHYDROLIPOAMIDE|BiGG: adhlam|BrachyCyc: S-ACETYLDIHYDROLIPOAMIDE|KEGG: C01136|MetaCyc: S-ACETYLDIHYDROLIPOAMIDE",Primary Database,0,E
"adphep_DD[c]","ADP-D-glycero-D-manno-heptose",cpd03830,C17H25N5O16P2,-2,,,,,"",02/07/2014,"Name: 2-[[[5-[(6-amino-9H-purin-9-yl)]-3,4-dihydroxy-tetrahydrofuran- 2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-6- (1,2-dihydroxyethyl)tetrahydropyran-3,4,5-triol; ADP-D-beta-D-heptose; ADP-D-glycero-beta-D-manno-heptose|BiGG: adphep_DD|EcoCyc: ADP-D-GLYCERO-D-MANNO-HEPTOSE|KEGG: C06397|MetaCyc: ADP-D-GLYCERO-D-MANNO-HEPTOSE|iIT341: adphep_DD",Primary Database,0,E
"adphep_LD[c]","ADP-L-glycero-D-manno-heptose",cpd03831,C17H25N5O16P2,-2,,,,,"",02/07/2014,"Name: 2-[[[5-[(6-amino-9H-purin-9-yl)]-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-6-(1,2-dihydroxyethyl)tetrahydropyran-3,4,5-triol; ADP-L-glycero-D-manno-heptose; ADP-L-glycero-beta-D-manno-heptose|BiGG: adphep_LD|EcoCyc: ADP-L-GLYCERO-D-MANNO-HEPTOSE|KEGG: C06398|MetaCyc: ADP-L-GLYCERO-D-MANNO-HEPTOSE|iAF1260: adphep-LD",Primary Database,0,E
"adprib[c]","ADPribose",cpd00251,C15H21N5O14P2,-2,C00301,HMDB01178,16960,445794,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)... <Preview truncated at 128 characters>",02/07/2014,"Name: ADP-D-ribose; ADP-ribose; ADPribose; Adenosine diphosphate ribose; adenosine 5'-(5-deoxy-D-ribofuranos-5-yl diphosphate); adenosine diphosphate D-ribose; adenosine diphosphate ribose|AraCyc: ADENOSINE_DIPHOSPHATE_RIBOSE|BiGG: adprib|BrachyCyc: ADENOSINE_DIPHOSPHATE_RIBOSE|KEGG: C00301|MetaCyc: ADENOSINE_DIPHOSPHATE_RIBOSE",Primary Database,0,E
"ai15tca1[c]","Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpd15753,C117H228O135P24,-24,,,,,"",02/07/2014,"Name: Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted",Orphan,0,E
"ai15tcaala_D[c]","Anteisopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpd15780,C189H324N24O135P24,0,,,,,"",30/09/2014,"Name: Anteisopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",Orphan,0,E
"akg[e]","2-Oxoglutarate",cpd00024,C5H4O5,-2,C00026,HMDB00208,30915,51,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2",02/07/2014,"",,0,E
"ala_B[c]","beta-alanine",cpd00085,C3H7NO2,0,C00099,HMDB00056,16958,,"InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)",02/07/2014,"Name: 3-Aminopropanoate; 3-Aminopropionic acid; 3-aminopropanoate; 3-ammoniopropanoate; 3-azaniumylpropanoate; beta-Alanine; beta-alanine|AraCyc: B-ALANINE|BiGG: ala_B|BrachyCyc: B-ALANINE|KEGG: C00099|MetaCyc: B-ALANINE",Primary Database,0,E
"allphn[c]","Allophanate",cpd00742,C2H3N2O3,-1,C01010,,,,"",02/07/2014,"Name: Allophanate; Allophanic acid; Urea-1-carboxylate; allophanate; allophanic acid; urea-1-carboxylate|BiGG: allphn|ChlamyCyc: CPD-578|KEGG: C01010|MetaCyc: CPD-578|PlantCyc: CPD-578",Primary Database,0,E
"alltn[c]","Allantoin",cpd01092,C4H6N4O3,0,C01551,HMDB00462,15676,204,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",02/07/2014,"Name: 5-Ureidohydantoin; ALLANTOIN; Allantoin; Glyoxyldiureide; allantoin|BiGG: alltn|ChlamyCyc: ALLANTOIN|EcoCyc: ALLANTOIN|KEGG: C01551|MetaCyc: ALLANTOIN",Primary Database,0,E
"alltn[e]","Allantoin",cpd01092,C4H6N4O3,0,C01551,HMDB00462,15676,204,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",02/07/2014,"",,0,E
"alltt[c]","allantoate",cpd00388,C4H7N4O4,-1,C00499,HMDB01209,30837,203,"InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)/p-1",02/07/2014,"Name: Allantoate; Allantoic acid; acetic acid, bis((aminocarbonyl)amino)-; allantoate; allantoic acid|AraCyc: ALLANTOATE|BiGG: alltt|BrachyCyc: ALLANTOATE|KEGG: C00499|MetaCyc: ALLANTOATE",Primary Database,0,E
"alpro[c]","S-Aminomethyldihydrolipoylprotein",cpd11830,CH6NS2X,1,,,16882,,"",02/07/2014,"Name: H-Protein-S-aminomethyldihydrolipoyllysine; S-Aminomethyldihydrolipoylprotein; [Protein]-S8-aminomethyldihydrolipoyllysine|AlgaGEM: S_S_45_Aminomethyldihydrolipoylprotein_c|AraGEM: S_S_45_Aminomethyldihydrolipoylprotein_c; S_S_45_Aminomethyldihydrolipoylprotein_m|BiGG: alpro|JP_Creinhardtii_MSB: M_alpro_m|KEGG: C01242",Primary Database,0,E
"amob[c]","S-Adenosyl-4-methylthio-2-oxobutanoate",cpd02701,C15H19N5O6S,0,,,,,"",02/07/2014,"Name: S-Adenosyl-4-methylthio-2-oxobutanoate; S-adenosyl-4-methylsulfanyl-2-oxobutanoate; S-adenosyl-4-methylthio-2-oxobutanoate|AraCyc: S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE|BiGG: amob|BrachyCyc: S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE|KEGG: C04425|MetaCyc: S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE",Primary Database,0,E
"amopbut_L[c]","2-Amino-3-oxo-4-phosphonooxybutyrate",cpd04539,C4H6NO7P,-2,C07335,,77851,,"InChI=1S/C4H8NO7P/c5-3(4(7)8)2(6)1-12-13(9,10)11/h3H,1,5H2,(H,7,8)(H2,9,10,11)/p-2/t3-/m0/s1",02/07/2014,"Name: (2S)-2-Amino-3-oxo-4-phosphonooxybutanoate; (2S)-2-amino-3-oxo-4-phosphonooxybutanoate; (2S)-2-amino-3-oxo-4-phosphooxybutanoate; 2-Amino-3-oxo-4-phosphonooxybutyrate; 2-amino-3-oxo-4-phosphonooxybutyrate; 2-amino-3-oxo-4-phosphooxybutyrate; L-2-Amino-3-oxo-4-phosphonooxybutyrate; L-2-amino-3-oxo-4-phosphonooxybutyrate; L-2-amino-3-oxo-4-phosphooxybutyrate|BrachyCyc: 2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE|ChlamyCyc: 2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE|EcoCyc: 2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE|KEGG: C07335|MetaCyc: 2-AMINO-3-OXO-4-PHOSPHONOOXYBUTYRATE",Primary Database,0,E
"anth[c]","anthranilate",cpd00093,C7H6NO2,-1,C00108,HMDB01123,30754,227,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)/p-1",02/07/2014,"Name: 2-Aminobenzoate; 2-aminobenzoate; 2-aminobenzoic acid; Anthranilate; Anthranilic acid; Vitamin L1; anthranilate; anthranilic acid; o-Aminobenzoic acid; o-aminobenzoate; o-aminobenzoic acid; vitamin L1|AraCyc: ANTHRANILATE|BiGG: anth|BrachyCyc: ANTHRANILATE|KEGG: C00108|MetaCyc: ANTHRANILATE",Primary Database,0,E
"ap4a[c]","P(1),P(4)-bis(5-adenosyl) tetraphosphate(4-)",cpd00924,C20H24N10O19P4,-4,C01260,HMDB01211,17422,,"InChI=1S/C20H28N10O19P4/c21-15-9-17(25-3-23-15)29(5-27-9)19-13(33)11(31)7(45-19)1-43-50(35,36)47-52(39,40)49-53(41,42)48-51(37,3... <Preview truncated at 128 characters>",02/07/2014,"Name: 5',5'''-diadenosine tetraphosphate; Ap4A; AppppA; P(1),P(4)-bis(5'-adenosyl)tetraphosphate; P1,P4-Bis(5'-adenosyl) tetraphosphate; P1,P4-Bis(5'-adenosyl)tetraphosphate; P1,P4-bis(5'-adenosyl)tetraphosphate; bis(5'-adenosyl) tetraphosphate; p(1),p(4)-bis(5'-adenosyl)tetraphosphate|BiGG: ap4a|ChlamyCyc: ADENOSYL-P4|EcoCyc: ADENOSYL-P4|KEGG: C01260|MetaCyc: ADENOSYL-P4",Primary Database,0,E
"aps[c]","5-adenylyl sulfate(2-)",cpd00193,C10H12N5O10PS,-2,C00224,HMDB01003,17709,10238,"InChI=1S/C10H14N5O10PS/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-26(18,19)25-27(20,21)22/h2-4,6-7,10,16-17H,1H2,(H... <Preview truncated at 128 characters>",02/07/2014,"Name: 5'-Adenylyl sulfate; APS; Adenosine 5'-phosphosulfate; Adenosine5-phosphosulfate; Adenylyl sulfate; adenosine 5'-phosphosulfate; adenosine 5'-sulphatophosphate; adenosine phosphosulfate; adenylyl-sulfate; adenylylsulfate|AraCyc: APS|BiGG: aps|BrachyCyc: APS|KEGG: C00224|MetaCyc: APS",Primary Database,0,E
"ara5p[c]","D-Arabinose 5-phosphate",cpd00817,C5H9O8P,-2,,,,,"",02/07/2014,"Name: D-A-5-P; D-Arabinose 5-phosphate; D-Arabinose5-phosphate; D-arabinose 5-phosphate; D-arabinose, 5-(dihydrogen phosphate); D-arabinose-5-P; aldehydo-D-arabinose 5-phosphate; aldehydo-D-arabinose-5P; aldehydo-arabinose-5P; arabinose 5-phosphate; arabinose-5-P; arabinose-5P|AraCyc: ARABINOSE-5P|BiGG: ara5p|BrachyCyc: ARABINOSE-5P|KEGG: C01112|MetaCyc: ARABINOSE-5P",Primary Database,0,E
"arab_D[c]","D-Arabinose",cpd00185,C5H10O5,0,,,,,"",02/07/2014,"Name: D-Arabinose; D-arabinopyranose|BiGG: arab__D|KEGG: C00216|MetaCyc: D-arabinopyranose|TS_Athaliana: met156_c; met156_m; met156_p; met156_x|iGT196: arab-D",Primary Database,0,E
"arab_D[e]","D-Arabinose",cpd00185,C5H10O5,0,,,,,"",02/07/2014,"",,0,E
"arbt6p[c]","Arbutin 6-phosphate",cpd03697,C12H15O10P,-2,,,,,"",02/07/2014,"Name: Arbutin 6-phosphate; Arbutin-6P; arbutin 6-phosphate; arbutin-6-p; arbutin-6-phosphate; arbutin-6P|BiGG: arbt6p|EcoCyc: CPD-1162|KEGG: C06187|MetaCyc: CPD-1162|iAF1260: arbt6p",Primary Database,0,E
"arbt[e]","Arbutin",cpd03696,C12H16O7,0,C06186,,,,"",02/07/2014,"Name: Arbutin; Hydroquinone-O-beta-D-glucopyranoside; Ursin; Uvasol; arbutin; hydroquinone-O-beta-D-glucopyranoside; p-hydroxyphenyl beta-D-glucopyranoside; p-hydroxyphenyl beta-D-glucoside|AraCyc: HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE|BiGG: arbt|BrachyCyc: HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE|KEGG: C06186|MetaCyc: HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE",Primary Database,0,E
"argsuc[c]","N(omega)-(L-Arginino)succinate",cpd02152,C10H17N4O6,-1,C03406,HMDB00052,57472,16950,"InChI=1S/C10H18N4O6/c11-5(8(17)18)2-1-3-13-10(12)14-6(9(19)20)4-7(15)16/h5-6H,1-4,11H2,(H,15,16)(H,17,18)(H,19,20)(H3,12,13,14)/... <Preview truncated at 128 characters>",02/07/2014,"Name: 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid; L-arginino-succinate; N-(L-Arginino)succinate; N-(L-arginino)-succinate; N-omega-(L-Arginino)succinate; arginino-succinate; l-arginino-succinate|AraCyc: L-ARGININO-SUCCINATE|BiGG: argsuc|BrachyCyc: L-ARGININO-SUCCINATE|KEGG: C03406|MetaCyc: L-ARGININO-SUCCINATE",Primary Database,0,E
"b2coa[c]","crotonoyl-CoA(4-)",cpd00650,C25H36N7O17P3S,-4,C00877,HMDB02009,57332,5280381,"InChI=1S/C25H40N7O17P3S/c1-4-5-16(34)53-9-8-27-15(33)6-7-28-23(37)20(36)25(2,3)11-46-52(43,44)49-51(41,42)45-10-14-19(48-50(38,3... <Preview truncated at 128 characters>",02/07/2014,"Name: (E)-But-2-enoyl-CoA; (E)-but-2-enoyl-CoA; 2-Butenoyl-CoA; 2-butenoyl-CoA; But-2-enoyl-CoA; Crotonoyl-CoA; Crotonyl-CoA; M_Crotonyl_Coa; but-2-enoyl-CoA; crotonoyl-CoA; crotonyl-CoA; crotonyl-S-CoA; crotonyl-coenzyme A; trans-But-2-enoyl-CoA; trans-but-2-enoyl-CoA; trans-butyr-2-enoyl-CoA|AraCyc: CROTONYL-COA|BiGG: b2coa|BrachyCyc: CROTONYL-COA|KEGG: C00877|MetaCyc: CROTONYL-COA",Primary Database,0,E
"bamppald[c]","beta-Aminopropion aldehyde",cpd01504,C3H8NO,1,C05665,HMDB01106,18090,75,"InChI=1/C3H7NO/c4-2-1-3-5/h3H,1-2,4H2",02/07/2014,"Name: 3-APA; 3-Aminopropanal; 3-amino-propanal; 3-aminopropanal; 3-aminopropionaldehyde; APAL; beta-Aminopropion aldehyde|AraCyc: CPD-6082|BiGG: aproa|BrachyCyc: CPD-6082|KEGG: C05665|MetaCyc: CPD-6082",Primary Database,0,E
"betald[c]","betaine aldehyde",cpd00447,C5H12NO,1,C00576,HMDB01252,15710,249,"InChI=1S/C5H12NO/c1-6(2,3)4-5-7/h5H,4H2,1-3H3/q+1",02/07/2014,"Name: Betaine aldehyde; N,N,N-trimethyl-2-oxoethylammonium; betaine aldehyde; glycine betaine aldehyde|AraCyc: BETAINE_ALDEHYDE|BiGG: betald|BrachyCyc: BETAINE_ALDEHYDE|KEGG: C00576|MetaCyc: BETAINE_ALDEHYDE",Primary Database,0,E
"bhb[c]","(R)-3-hydroxybutyrate",cpd00797,C4H7O3,-1,C01089,HMDB00011,17066,,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1/t3-/m1/s1",02/07/2014,"Name: (R)-3-Hydroxybutanoate; (R)-3-Hydroxybutanoic acid; (R)-3-Hydroxybutyric acid; (R)-3-hydroxybutanoate; (R)-3-hydroxybutanoic acid; (R)-3-hydroxybutyrate; (R)-3-hydroxybutyric acid; D-3-hydroxybutyrate; D-beta-Hydroxybutyric acid; D-beta-hydroxybutyrate; b-hydroxybutyric acid; beta-hydroxybutyric acid|BiGG: bhb|BrachyCyc: CPD-335|ChlamyCyc: CPD-335|KEGG: C01089|MetaCyc: CPD-335",Primary Database,0,E
"bhb[e]","(R)-3-hydroxybutyrate",cpd00797,C4H7O3,-1,C01089,HMDB00011,17066,,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1/t3-/m1/s1",02/07/2014,"",,0,E
"btamp[c]","Biotinyl-5-AMP",cpd03517,C20H27N7O9PS,-1,C05921,HMDB04220,3110,5326875,"InChI=1S/C20H28N7O9PS/c21-17-14-18(23-7-22-17)27(8-24-14)19-16(30)15(29)10(35-19)5-34-37(32,33)36-12(28)4-2-1-3-11-13-9(6-38-11)... <Preview truncated at 128 characters>",02/07/2014,"Name: Biotinyl-5'-AMP; Biotinyl-5-AMP|AlgaGEM: S_Biotinyl_45_5_39__45_AMP_c|BiGG: btamp|KEGG: C05921|iAF692: btamp|iGT196: btamp",Primary Database,0,E
"btcoa[c]","Butanoyl-CoA",cpd00120,C25H38N7O17P3S,-4,C00136,HMDB01088,57371,265,"InChI=1S/C25H42N7O17P3S/c1-4-5-16(34)53-9-8-27-15(33)6-7-28-23(37)20(36)25(2,3)11-46-52(43,44)49-51(41,42)45-10-14-19(48-50(38,3... <Preview truncated at 128 characters>",02/07/2014,"Name: Butanoyl-CoA; Butyryl-CoA; Coenzyme A, S-butanoate; butanoyl-CoA; butyryl-CoA; butyryl-coenzyme A|AraCyc: BUTYRYL-COA|BiGG: btcoa|CornCyc: BUTYRYL-COA|KEGG: C00136|MetaCyc: BUTYRYL-COA",Primary Database,0,E
"but2eACP[c]","But-2-enoyl-[acyl-carrier protein]",cpd11465,C15H25N2O8PRS,-1,,,,,"",02/07/2014,"Name: But-2-enoyl-[acyl-carrier protein]|AlgaGEM: S_But_45_2_45_enoyl_45__91_acyl_45_carrier_32_protein_93__c; S_But_45_2_45_enoyl_45__91_acyl_45_carrier_32_protein_93__p|AraGEM: S_But_45_2_45_enoyl_45__91_acyl_45_carrier_32_protein_93__c; S_But_45_2_45_enoyl_45__91_acyl_45_carrier_32_protein_93__p|BiGG: but2eACP|JP_Creinhardtii_MSB: M_but2eACP_h|KEGG: C04246",Primary Database,0,E
"but[c]","butyrate",cpd00211,C4H7O2,-1,C00246,HMDB00039,30772,264,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)/p-1",02/07/2014,"Name: 1-propanecarboxylic acid; Butanoate; Butanoic acid; Butyrate; Butyrate (n-C4:0); Butyric acid; M_Butyrate; butanoate; butanoic acid; butyrate; butyric acid; ethylacetic acid; n-butanoate; propylformic acid|AraCyc: BUTYRIC_ACID|BiGG: but|CornCyc: BUTYRIC_ACID|KEGG: C00246|MetaCyc: BUTYRIC_ACID",Primary Database,0,E
"but[e]","butyrate",cpd00211,C4H7O2,-1,C00246,HMDB00039,30772,264,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)/p-1",02/07/2014,"",,0,E
"butpi[c]","Butanoyl phosphate",cpd01662,C4H7O5P,-2,C02527,,,,"",02/07/2014,"Name: Butanoyl phosphate; Butanoylphosphate; butanoyl phosphate; butyryl phosphate; butyryl-P; phosphobutyrate|BiGG: butpi|KEGG: C02527|MetaCyc: BUTYRYL-P|RiceCyc: BUTYRYL-P|SorghumCyc: BUTYRYL-P",Primary Database,0,E
"butso3[c]","butanesulfonate",cpd11596,C4H9O3S,-1,,,,,"",02/07/2014,"Name: 1-butane sulfonic acid; 1-butanesulfonate; 1-butanesulfonic acid; butane-1-sulfonic acid; butanesulfonate; n-butyl-1-sulfonate|BiGG: butso3|EcoCyc: CPD-3744|MetaCyc: CPD-3744|iAF1260: butso3|iMA945: butso3",Primary Database,0,E
"butso3[e]","butanesulfonate",cpd11596,C4H9O3S,-1,,,,,"",02/07/2014,"",,0,E
"bz[c]","benzoate",cpd00153,C7H5O2,-1,C00180,HMDB01870,30746,,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)/p-1",02/07/2014,"Name: Aromatic acid; Aromatic carboxylic acid; Benzenecarboxylic acid; Benzoate; Benzoic acid; Dracylic acid; Phenylformic acid; benzenecarboxylic acid; benzoate; benzoic acid; phenylformic acid|AraCyc: BENZOATE|BiGG: bz|BrachyCyc: BENZOATE|KEGG: C00180; C00539|MetaCyc: BENZOATE",Primary Database,0,E
"cala[c]","N-carbamoyl-beta-alaninate",cpd01720,C4H7N2O3,-1,C02642,HMDB00026,18261,,"InChI=1S/C4H8N2O3/c5-4(9)6-2-1-3(7)8/h1-2H2,(H,7,8)(H3,5,6,9)/p-1",02/07/2014,"Name: 3-Ureidopropanoate; 3-Ureidopropionate; 3-ureidopropanoate; 3-ureidopropionate; N-Carbamoyl-beta-alanine; N-carbamoyl-beta-alanine; beta-Ureidopropionic acid; beta-ureidopropionic acid|AraCyc: 3-UREIDO-PROPIONATE|BiGG: cala|BrachyCyc: 3-UREIDO-PROPIONATE|KEGG: C02642|MetaCyc: 3-UREIDO-PROPIONATE",Primary Database,0,E
"caro[c]","beta-carotene",cpd01420,C40H56,0,C02094,HMDB00561,17579,,"InChI=1S/C40H56/c1-31(19-13-21-33(3)25-27-37-35(5)23-15-29-39(37,7)8)17-11-12-18-32(2)20-14-22-34(4)26-28-38-36(6)24-16-30-40(38... <Preview truncated at 128 characters>",02/07/2014,"Name: all-trans-beta-Carotene; all-trans-beta-carotene; beta,beta-carotene; beta-Carotene; beta-carotene|AraCyc: CPD1F-129|BiGG: caro|BrachyCyc: CPD1F-129|KEGG: C02094|MetaCyc: CPD1F-129",Primary Database,0,E
"catechol[c]","Catechol",cpd00077,C6H5O2,-1,C00090,,18135,3390,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",02/07/2014,"Name: 1,2-Benzenediol; 1,2-Dihydroxybenzene; 1,2-benzenediol; 1,2-dihydroxybenzene; 2-hydroxyphenol; Benzenediol; Brenzcatechin; C15571; Catechol; Pyrocatechol; catechol; o-Benzenediol; pyrocatechin|AraCyc: CATECHOL|BiGG: catechol|BrachyCyc: CATECHOL|KEGG: C00090; C01785; C15571|MetaCyc: CATECHOL",Primary Database,0,E
"cddec5eACP[c]","cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1)",cpd15415,C23H41N2O8PRS,-1,,,,,"",02/07/2014,"Name: cis-dodec-5-enoyl-[acyl-carrier protein]; cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1)|BiGG: cddec5eACP|iAF1260: cddec5eACP|iJN746: cddec5eACP|iMA945: cddec5eACP",Secondary Database,0,E
"cdec3eACP[c]","cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)",cpd15416,C21H37N2O8PRS,-1,,,,,"",02/07/2014,"Name: cis-dec-3-enoyl-[acyl-carrier protein]; cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)|BiGG: cdec3eACP|iAF1260: cdec3eACP|iJN746: cdec3eACP|iMA945: cdec3eACP",Secondary Database,0,E
"cdpea[c]","CDP-ethanolamine(1-)",cpd00444,C11H19N4O11P2,-1,C00570,HMDB01564,16732,123727,"InChI=1S/C11H20N4O11P2/c12-2-4-23-27(19,20)26-28(21,22)24-5-6-8(16)9(17)10(25-6)15-3-1-7(13)14-11(15)18/h1,3,6,8-10,16-17H,2,4-5... <Preview truncated at 128 characters>",02/07/2014,"Name: CDP-ethanolamine; CDPethanolamine; Cytidine diphosphate ethanolamine; cytidine diphosphate ethanolamine|AraCyc: CDP-ETHANOLAMINE|BiGG: cdpea|BrachyCyc: CDP-ETHANOLAMINE|KEGG: C00570|MetaCyc: CDP-ETHANOLAMINE",Primary Database,0,E
"chol[e]","Choline",cpd00098,C5H14NO,1,C00114,HMDB00097,15354,305,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",02/07/2014,"",,0,E
"cholate[c]","Cholate",cpd00526,C24H39O5,-1,C00695,HMDB00619,16359,221493,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-... <Preview truncated at 128 characters>",02/07/2014,"Name: 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid; 3alpha,7alpha,12alpha-trihydroxy-5-beta-cholanoate; 3alpha,7alpha,12alpha-trihydroxy-5-beta-cholanoic acid; 3alpha,7alpha,12alpha-trihydroxy-5beta-cholan-24-oate; Cholate; Cholic acid; cholate; cholic acid|AraCyc: CHOLATE|BiGG: cholate|ChlamyCyc: CHOLATE|KEGG: C00695|MetaCyc: CHOLATE",Primary Database,0,E
